classification,direction,item_id,none_changed,none_followed_sender,none_post_answer,none_post_correct,other_latentmas_changed,other_latentmas_followed_sender,other_latentmas_post_answer,other_latentmas_post_correct,other_statebridge_changed,other_statebridge_followed_sender,other_statebridge_post_answer,other_statebridge_post_correct,other_text_changed,other_text_followed_sender,other_text_post_answer,other_text_post_correct,receiver_pre_answer,receiver_pre_correct,self_latentmas_changed,self_latentmas_followed_sender,self_latentmas_post_answer,self_latentmas_post_correct,self_statebridge_changed,self_statebridge_followed_sender,self_statebridge_post_answer,self_statebridge_post_correct,self_text_changed,self_text_followed_sender,self_text_post_answer,self_text_post_correct,sender_correct,sender_pre_answer,true_latentmas_changed,true_latentmas_followed_sender,true_latentmas_post_answer,true_latentmas_post_correct,true_statebridge_changed,true_statebridge_followed_sender,true_statebridge_post_answer,true_statebridge_post_correct,true_text_changed,true_text_followed_sender,true_text_post_answer,true_text_post_correct
both_wrong,B_to_A,263,False,True,b,False,False,True,b,False,False,True,b,False,False,True,b,False,b,False,False,True,b,False,False,True,b,False,False,True,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_correct,A_to_B,264,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,B_to_A,264,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,True,False,,False,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_wrong,A_to_B,265,False,True,a,False,False,True,a,False,False,True,a,False,False,True,a,False,a,False,False,True,a,False,False,True,a,False,False,True,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_A,265,False,True,a,False,False,True,a,False,False,True,a,False,False,True,a,False,a,False,False,True,a,False,False,True,a,False,False,True,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
correction_opportunity,A_to_B,266,False,False,b,False,False,False,b,False,False,False,b,False,False,False,b,False,b,False,False,False,b,False,False,False,b,False,False,False,b,False,True,a,True,True,a,True,True,True,a,True,False,False,b,False
destruction_risk,B_to_A,266,False,False,a,True,False,False,a,True,True,True,b,False,False,False,a,True,a,True,False,False,a,True,False,False,a,True,False,False,a,True,False,b,False,False,a,True,True,True,b,False,True,True,b,False
both_correct,A_to_B,267,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,267,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,A_to_B,268,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,268,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
destruction_risk,A_to_B,269,False,False,d,True,False,False,d,True,False,False,d,True,False,False,d,True,d,True,False,False,d,True,False,False,d,True,False,False,d,True,False,c,False,False,d,True,False,False,d,True,False,False,d,True
correction_opportunity,B_to_A,269,False,False,c,False,False,False,c,False,False,False,c,False,False,False,c,False,c,False,False,False,c,False,False,False,c,False,False,False,c,False,True,d,False,False,c,False,True,True,d,True,True,True,d,True
both_correct,A_to_B,270,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,270,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_wrong,A_to_B,271,False,True,b,False,False,True,b,False,False,True,b,False,False,True,b,False,b,False,False,True,b,False,False,True,b,False,False,True,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_A,271,False,True,b,False,False,True,b,False,False,True,b,False,False,True,b,False,b,False,False,True,b,False,False,True,b,False,False,True,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_correct,A_to_B,272,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,B_to_A,272,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,A_to_B,273,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,273,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,A_to_B,274,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,B_to_A,274,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,A_to_B,275,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,B_to_A,275,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,A_to_B,276,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,276,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_wrong,A_to_B,277,False,True,a,False,False,True,a,False,False,True,a,False,False,True,a,False,a,False,False,True,a,False,False,True,a,False,False,True,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_A,277,False,True,a,False,False,True,a,False,False,True,a,False,False,True,a,False,a,False,False,True,a,False,False,True,a,False,False,True,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,A_to_B,278,False,True,c,False,False,True,c,False,False,True,c,False,False,True,c,False,c,False,False,True,c,False,False,True,c,False,False,True,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_A,278,False,True,c,False,False,True,c,False,False,True,c,False,False,True,c,False,c,False,False,True,c,False,False,True,c,False,False,True,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_correct,A_to_B,279,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,279,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,A_to_B,280,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,280,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,A_to_B,281,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,281,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,A_to_B,282,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,B_to_A,282,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,A_to_B,283,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,283,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
correction_opportunity,A_to_B,284,False,False,d,False,False,False,d,False,False,False,d,False,False,False,d,False,d,False,False,False,d,False,False,False,d,False,False,False,d,False,True,b,False,False,d,False,False,False,d,False,False,False,d,False
destruction_risk,B_to_A,284,False,False,b,True,False,False,b,True,False,False,b,True,False,False,b,True,b,True,False,False,b,True,False,False,b,True,False,False,b,True,False,d,True,True,d,False,True,True,d,False,True,True,d,False
both_correct,A_to_B,285,False,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,True,d,False,True,d,True,False,True,d,True,False,True,d,True
both_correct,B_to_A,285,False,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,True,d,False,True,d,True,False,True,d,True,False,True,d,True
both_wrong,A_to_B,286,False,False,c,False,False,False,c,False,False,False,c,False,False,False,c,False,c,False,False,False,c,False,False,False,c,False,False,False,c,False,False,d,True,True,d,False,True,True,d,False,True,True,d,False
both_wrong,B_to_A,286,False,False,d,False,False,False,d,False,False,False,d,False,False,False,d,False,d,False,False,False,d,False,False,False,d,False,False,False,d,False,False,c,False,False,d,False,True,True,c,False,True,True,c,False
both_wrong,A_to_B,287,False,True,d,False,False,True,d,False,False,True,d,False,False,True,d,False,d,False,False,True,d,False,False,True,d,False,False,True,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,287,False,True,d,False,False,True,d,False,False,True,d,False,False,True,d,False,d,False,False,True,d,False,False,True,d,False,False,True,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_correct,A_to_B,288,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,288,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
destruction_risk,A_to_B,289,False,False,b,True,False,False,b,True,False,False,b,True,False,False,b,True,b,True,False,False,b,True,False,False,b,True,False,False,b,True,False,d,False,False,b,True,True,True,d,False,False,False,b,True
correction_opportunity,B_to_A,289,False,False,d,False,False,False,d,False,False,False,d,False,False,False,d,False,d,False,False,False,d,False,False,False,d,False,False,False,d,False,True,b,False,False,d,False,True,True,b,True,True,True,b,True
both_correct,A_to_B,290,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,290,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,A_to_B,291,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,291,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,A_to_B,292,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,292,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,A_to_B,293,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,293,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,A_to_B,294,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,294,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,A_to_B,295,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,295,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,A_to_B,296,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,B_to_A,296,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,A_to_B,297,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,297,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,A_to_B,298,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,298,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
destruction_risk,A_to_B,299,False,False,d,True,False,False,d,True,False,False,d,True,False,False,d,True,d,True,False,False,d,True,False,False,d,True,False,False,d,True,False,b,False,False,d,True,True,True,b,False,True,True,b,False
correction_opportunity,B_to_A,299,False,False,b,False,False,False,b,False,False,False,b,False,False,False,b,False,b,False,False,False,b,False,False,False,b,False,False,False,b,False,True,d,False,False,b,False,True,True,d,True,True,True,d,True
