item_id,direction,sender_agent_id,receiver_agent_id,pair_classification,gold,sender_pre_answer,receiver_pre_answer,receiver_post_answer,sender_correct,receiver_pre_correct,receiver_post_correct,answer_changed,followed_sender,revision_seed,prompt_tokens,generation_length,generation_seconds,hit_eos,status,prompt_sha256,receiver_prior_sha256
145,B_to_C,B,C,correction_opportunity,c,c,b,b,True,False,False,False,False,1573115154,855,2113,47.052927017211914,True,complete,348835bce61fd04566d17e21151be2c848f8a5262ffb921d9437ad84a7be6ff5,ae72ee542301b9f746f4ff9ee0e9950753854faa9c74454e0485daf241b90130
145,C_to_A,C,A,both_wrong,c,b,b,b,False,False,False,False,True,869990349,966,949,20.753164291381836,True,complete,4c0e2a59b40bd42bba7b2511684a445a4c82d60c88aea8486f79bc82cccec576,7ab7751e7f6a32741874333d03d4a688a3f6c72138315ac70faf301012f52583
145,C_to_B,C,B,destruction_risk,c,b,c,c,False,True,True,False,False,898674070,970,1144,25.394036054611206,True,complete,64bfc8b7df3cf995a6e0b55f544ae5c71f2904d38bd5a72bdc1756d9af1000e2,c49061ca030c1fe5ff488ad114e61b49bef063ce9f069dd7c5cc350dda4e1c48
147,A_to_B,A,B,both_wrong,b,a,a,a,False,False,False,False,True,233774544,1357,420,9.36507248878479,True,complete,0a60b91a9b96495780a617771a15ef19a72f0a13a595b9a71fd01a28003884dc,d061d19ec11f6aa2ea40d33bec48a874b30e0be65b31c451babcd1699338a02f
147,A_to_C,A,C,both_wrong,b,a,a,a,False,False,False,False,True,105965621,1670,357,8.367168426513672,True,complete,697c8e97eff36ee0f5e43bd84f504d8543f4c1a00d8494bf670a9fecf67fef7d,9dffbf09615200d0b43aa8e8395feb8775d7b8b901a7f0e27b6057699896f654
147,B_to_A,B,A,both_wrong,b,a,a,a,False,False,False,False,True,1995328352,1429,923,20.899275302886963,True,complete,9474e83c4052c11f5028514faacfc0dc726ad4ad26c3b8402e9e2cdb07b34d20,5ee9fd31b0f588efc02a9c96e270e29e7941c7b98f07666ea4434470d7fd4ef6
147,B_to_C,B,C,both_wrong,b,a,a,a,False,False,False,False,True,1689785144,1670,609,13.992193698883057,True,complete,697c8e97eff36ee0f5e43bd84f504d8543f4c1a00d8494bf670a9fecf67fef7d,9dffbf09615200d0b43aa8e8395feb8775d7b8b901a7f0e27b6057699896f654
147,C_to_A,C,A,both_wrong,b,a,a,a,False,False,False,False,True,715755748,1429,570,12.839139223098755,True,complete,9474e83c4052c11f5028514faacfc0dc726ad4ad26c3b8402e9e2cdb07b34d20,5ee9fd31b0f588efc02a9c96e270e29e7941c7b98f07666ea4434470d7fd4ef6
147,C_to_B,C,B,both_wrong,b,a,a,a,False,False,False,False,True,1265852977,1357,547,12.300584077835083,True,complete,0a60b91a9b96495780a617771a15ef19a72f0a13a595b9a71fd01a28003884dc,d061d19ec11f6aa2ea40d33bec48a874b30e0be65b31c451babcd1699338a02f
152,A_to_B,A,B,both_wrong,c,d,d,d,False,False,False,False,True,1079077743,997,779,16.876679182052612,True,complete,dac44c0da2e1db77b37ad0a25a38986fb81f0f5ff630715e6586689a707b5b02,8c6f649534fa846702863e3412d20291a74a4c91cde8ce57298bf63b509de9c1
152,A_to_C,A,C,both_wrong,c,d,d,d,False,False,False,False,True,1358700063,963,1544,33.23295617103577,True,complete,aed5790d572ba830c0e50a38401f5f1205fc4aae2d3c8ef0c0e99db6c4caba6e,601f02d1af5fde1b087cf92a40ddef32b05a06cccf93f6f3175d6066988e0f3a
152,B_to_A,B,A,both_wrong,c,d,d,d,False,False,False,False,True,1717026997,832,896,19.35090160369873,True,complete,b7372940fd3fe36c86624c9022a1afc395286e5c143755410472c972928bd28e,9a44b57e1b7f25b26096ca8dccf01211cb90ceeff47edfebb872322727a3434a
152,B_to_C,B,C,both_wrong,c,d,d,d,False,False,False,False,True,1402984118,963,937,21.10123634338379,True,complete,aed5790d572ba830c0e50a38401f5f1205fc4aae2d3c8ef0c0e99db6c4caba6e,601f02d1af5fde1b087cf92a40ddef32b05a06cccf93f6f3175d6066988e0f3a
152,C_to_A,C,A,both_wrong,c,d,d,d,False,False,False,False,True,1981076681,832,974,21.419861793518066,True,complete,b7372940fd3fe36c86624c9022a1afc395286e5c143755410472c972928bd28e,9a44b57e1b7f25b26096ca8dccf01211cb90ceeff47edfebb872322727a3434a
152,C_to_B,C,B,both_wrong,c,d,d,d,False,False,False,False,True,1732004699,997,1219,27.23795437812805,True,complete,dac44c0da2e1db77b37ad0a25a38986fb81f0f5ff630715e6586689a707b5b02,8c6f649534fa846702863e3412d20291a74a4c91cde8ce57298bf63b509de9c1
157,A_to_B,A,B,both_wrong,b,d,d,d,False,False,False,False,True,815947740,1050,390,8.750379085540771,True,complete,41f925b454977f8c95fb4c053a54a4b063c37d4a4a643113fc1bdc63dbfef675,a4ecf3c7f5c96e49695c1c434ad98137def83b4ca293fdd230384c326e4acb0b
157,A_to_C,A,C,both_wrong,b,d,d,d,False,False,False,False,True,1598685031,1246,678,15.360082626342773,True,complete,d507fccc96ec13d27e6c86478182bc21916a6a65bd7f0385687b4ef338b5ba36,74182f1f26580d660194d008fea3f77418773e651e95a1c9e8b96b10b0e43347
157,B_to_A,B,A,both_wrong,b,d,d,d,False,False,False,False,True,1450696164,977,437,9.435778379440308,True,complete,7b821bbedd32dd2a8e2ca70a4f5b4cd678a13aaf2181ac5b3f82e809529f4261,5d585ca3313ed651d1c89ca83442e61cd00afb6d9ae1545b53c62c5fac0c41d4
157,B_to_C,B,C,both_wrong,b,d,d,d,False,False,False,False,True,635037759,1246,694,14.936722993850708,True,complete,d507fccc96ec13d27e6c86478182bc21916a6a65bd7f0385687b4ef338b5ba36,74182f1f26580d660194d008fea3f77418773e651e95a1c9e8b96b10b0e43347
157,C_to_A,C,A,both_wrong,b,d,d,d,False,False,False,False,True,969605238,977,583,12.808768272399902,True,complete,7b821bbedd32dd2a8e2ca70a4f5b4cd678a13aaf2181ac5b3f82e809529f4261,5d585ca3313ed651d1c89ca83442e61cd00afb6d9ae1545b53c62c5fac0c41d4
157,C_to_B,C,B,both_wrong,b,d,d,d,False,False,False,False,True,917452801,1050,489,10.895284652709961,True,complete,41f925b454977f8c95fb4c053a54a4b063c37d4a4a643113fc1bdc63dbfef675,a4ecf3c7f5c96e49695c1c434ad98137def83b4ca293fdd230384c326e4acb0b
161,A_to_B,A,B,destruction_risk,d,a,d,a,False,True,False,True,True,835998466,808,2288,51.573829889297485,True,complete,5bfa7045ca7c08c9769c696e790c73a4270a7ee0bbd547f8ed0c421feaa76194,91e302c90903c95883f5ef7043e74e7f82bac5e2ab6de199256a334986843916
161,A_to_C,A,C,destruction_risk,d,a,d,d,False,True,True,False,False,1224193149,965,703,15.188464879989624,True,complete,c3f03848eff6eca1a6156d767df0e3061377dd704423f1696d0631ee53c888be,75a9db8faf6fb2d9731a4674a8ccaf32699b3caff5fe68d76ab4e5a11d1eb1f2
161,B_to_A,B,A,correction_opportunity,d,d,a,d,True,False,True,True,True,1393122730,810,1703,37.553980350494385,True,complete,c6dfc565583c080207d56f4df8fec2d49062b95683e9212203e7a1c5e44c2e0b,a312c78dba9756c44a1c72da264b755ce43e9e19667dcc2f092424aa1bf267ad
161,B_to_C,B,C,both_correct,d,d,d,d,True,True,True,False,True,1508670655,965,474,10.29328179359436,True,complete,c3f03848eff6eca1a6156d767df0e3061377dd704423f1696d0631ee53c888be,75a9db8faf6fb2d9731a4674a8ccaf32699b3caff5fe68d76ab4e5a11d1eb1f2
161,C_to_A,C,A,correction_opportunity,d,d,a,d,True,False,True,True,True,640529841,810,1313,28.711832284927368,True,complete,c6dfc565583c080207d56f4df8fec2d49062b95683e9212203e7a1c5e44c2e0b,a312c78dba9756c44a1c72da264b755ce43e9e19667dcc2f092424aa1bf267ad
161,C_to_B,C,B,both_correct,d,d,d,d,True,True,True,False,True,975941656,808,472,10.028510332107544,True,complete,5bfa7045ca7c08c9769c696e790c73a4270a7ee0bbd547f8ed0c421feaa76194,91e302c90903c95883f5ef7043e74e7f82bac5e2ab6de199256a334986843916
162,A_to_B,A,B,correction_opportunity,d,d,a,a,True,False,False,False,False,2021546920,1106,1582,35.51282548904419,True,complete,9dd622ef91290d2074338f2b53bf4dcbcf15c4f3dbfc262f602b53e3f0607c4a,8d3ccdb37fa49a01cf5103240a50a90b0c36b3cdde66bcd7ec078ece8b63ad98
162,A_to_C,A,C,correction_opportunity,d,d,a,d,True,False,True,True,True,377426474,1149,1227,27.218568563461304,True,complete,886823aa5f0b3728d7231ff76a83d51cab9e4950a4d3e5cdab5b3358a9e159a0,a212ebad36abd369176dd68d9677f02098b7047fa64fcece4f0244a3d15f8603
162,B_to_A,B,A,destruction_risk,d,a,d,d,False,True,True,False,False,1123830612,945,842,18.476558685302734,True,complete,8be696c686c9719e6186ad16ce7f37fbb841b7f1ffd71582ed3aed86075b256f,8e412bb3752c3b456b324fe8c7461a06fab478a000686b32195dd35f5150b17c
162,B_to_C,B,C,both_wrong,d,a,a,a,False,False,False,False,True,1877688524,1149,715,16.072152376174927,True,complete,886823aa5f0b3728d7231ff76a83d51cab9e4950a4d3e5cdab5b3358a9e159a0,a212ebad36abd369176dd68d9677f02098b7047fa64fcece4f0244a3d15f8603
162,C_to_A,C,A,destruction_risk,d,a,d,d,False,True,True,False,False,930445489,945,913,19.755401134490967,True,complete,8be696c686c9719e6186ad16ce7f37fbb841b7f1ffd71582ed3aed86075b256f,8e412bb3752c3b456b324fe8c7461a06fab478a000686b32195dd35f5150b17c
162,C_to_B,C,B,both_wrong,d,a,a,a,False,False,False,False,True,1022792824,1106,388,8.658519506454468,True,complete,9dd622ef91290d2074338f2b53bf4dcbcf15c4f3dbfc262f602b53e3f0607c4a,8d3ccdb37fa49a01cf5103240a50a90b0c36b3cdde66bcd7ec078ece8b63ad98
168,A_to_B,A,B,destruction_risk,c,d,c,c,False,True,True,False,False,1070469655,1001,1385,30.991584300994873,True,complete,7b713283934b475171146155681662ee85adb69f37a83f0aa1e5167deb53ee86,4072ac1fcd43e070724c5276a2175974ede758c53c21bafa5c0bdf9a6ab47c55
168,A_to_C,A,C,destruction_risk,c,d,c,c,False,True,True,False,False,816476611,814,623,13.007662296295166,True,complete,c7763ddc5cc09ea00d7e221d1b6265cef766b562072c28f67fd5f976ae23e1c1,0f5200384cd0ef67c4d3cfc4594941c6d57c53a1d07c719d20c695098140d3b7
168,B_to_A,B,A,correction_opportunity,c,c,d,d,True,False,False,False,False,223322981,810,1174,26.682493686676025,True,complete,54f29d9807a4460da803f4b88fd2006a1546ee8424af83aa93985af17d12ab45,d1a8f6e0ab39e916c07a63cbe93432eaea84a907c38db0c8686a92c1ea95b5f7
168,B_to_C,B,C,both_correct,c,c,c,c,True,True,True,False,True,968565916,814,780,17.112086296081543,True,complete,c7763ddc5cc09ea00d7e221d1b6265cef766b562072c28f67fd5f976ae23e1c1,0f5200384cd0ef67c4d3cfc4594941c6d57c53a1d07c719d20c695098140d3b7
168,C_to_A,C,A,correction_opportunity,c,c,d,d,True,False,False,False,False,282798881,810,925,20.0952467918396,True,complete,54f29d9807a4460da803f4b88fd2006a1546ee8424af83aa93985af17d12ab45,d1a8f6e0ab39e916c07a63cbe93432eaea84a907c38db0c8686a92c1ea95b5f7
168,C_to_B,C,B,both_correct,c,c,c,c,True,True,True,False,True,1763005058,1001,511,11.328532218933105,True,complete,7b713283934b475171146155681662ee85adb69f37a83f0aa1e5167deb53ee86,4072ac1fcd43e070724c5276a2175974ede758c53c21bafa5c0bdf9a6ab47c55
170,A_to_B,A,B,both_wrong,d,a,a,a,False,False,False,False,True,1610568599,911,401,8.736881732940674,True,complete,8709a14319c0d38f4145d7137f8f9bb3699fc9f035bb67b4e7454273d96330fe,fbce572aab777c8f9f2274a374d86952fa9127387f0a7b4464b113c1afcd1d64
170,A_to_C,A,C,both_wrong,d,a,a,a,False,False,False,False,True,1012649215,958,523,11.354217290878296,True,complete,82eba7c7e388992f2052c638b1656d572dce2b2a7ea975f3ea9197ff6571216f,31a5e64cb5451d8e8dae675b33bfb58d160cb1ea631e05d3933f5d2a24342dac
170,B_to_A,B,A,both_wrong,d,a,a,a,False,False,False,False,True,1275252033,835,465,10.19240927696228,True,complete,3be22a15a028add293ed4e27f827a556a5e2495abed30fdc00ca9980620ab64f,6f9d2c078d7155df0f60112e617f2d25cd12c1529a4c9aecd61af9ca996c5131
170,B_to_C,B,C,both_wrong,d,a,a,a,False,False,False,False,True,2125401149,958,630,13.53359055519104,True,complete,82eba7c7e388992f2052c638b1656d572dce2b2a7ea975f3ea9197ff6571216f,31a5e64cb5451d8e8dae675b33bfb58d160cb1ea631e05d3933f5d2a24342dac
170,C_to_A,C,A,both_wrong,d,a,a,a,False,False,False,False,True,1753195434,835,374,8.069853782653809,True,complete,3be22a15a028add293ed4e27f827a556a5e2495abed30fdc00ca9980620ab64f,6f9d2c078d7155df0f60112e617f2d25cd12c1529a4c9aecd61af9ca996c5131
170,C_to_B,C,B,both_wrong,d,a,a,a,False,False,False,False,True,1266592380,911,391,8.818320274353027,True,complete,8709a14319c0d38f4145d7137f8f9bb3699fc9f035bb67b4e7454273d96330fe,fbce572aab777c8f9f2274a374d86952fa9127387f0a7b4464b113c1afcd1d64
175,A_to_B,A,B,both_wrong,a,c,c,c,False,False,False,False,True,1506603762,588,432,9.13548755645752,True,complete,1dc1916ce668f2e3a215db97ea2f4479ef9c78d36b452907d3655b1536d33660,e9d695144e66b06d71164600324cb2ae9b29c0060258b04d393627b4f82af0f9
175,A_to_C,A,C,destruction_risk,a,c,a,a,False,True,True,False,False,566367262,725,460,9.907917022705078,True,complete,1ff36fca61a639503472e7d7d9343ace7dd00892d1a3a7ec73d206e52f485d76,ff7ff59df51d33d15c98eeb3b3d16824f67e821f41a2503d3be22d5b8c7609be
175,B_to_A,B,A,both_wrong,a,c,c,c,False,False,False,False,True,1130940224,615,731,15.530349493026733,True,complete,8d04299d69fac4f12bf0f1177fd00982ccab0f1ab87cee824cf166c468aca043,c310d249450e17dd84c868b67f1ce4789fde6cdb4e493e5fc035dacf46474add
175,B_to_C,B,C,destruction_risk,a,c,a,a,False,True,True,False,False,1154686887,725,1185,25.704879999160767,True,complete,1ff36fca61a639503472e7d7d9343ace7dd00892d1a3a7ec73d206e52f485d76,ff7ff59df51d33d15c98eeb3b3d16824f67e821f41a2503d3be22d5b8c7609be
175,C_to_A,C,A,correction_opportunity,a,a,c,a,True,False,True,True,True,398664496,615,1008,22.461087703704834,True,complete,8d04299d69fac4f12bf0f1177fd00982ccab0f1ab87cee824cf166c468aca043,c310d249450e17dd84c868b67f1ce4789fde6cdb4e493e5fc035dacf46474add
175,C_to_B,C,B,correction_opportunity,a,a,c,a,True,False,True,True,True,1192979423,588,1077,23.396613836288452,True,complete,1dc1916ce668f2e3a215db97ea2f4479ef9c78d36b452907d3655b1536d33660,e9d695144e66b06d71164600324cb2ae9b29c0060258b04d393627b4f82af0f9
176,A_to_B,A,B,both_wrong,a,d,d,d,False,False,False,False,True,1491121600,662,908,20.084531784057617,True,complete,5499956cca038b686370b3205832ccb61e1acb2da6d9abe6fb56e1673a3826b3,de65b1f4ca39600867f00986f4f1aca9e495962ebd4e7f23edca6315ada0541f
176,A_to_C,A,C,both_wrong,a,d,d,d,False,False,False,False,True,866304440,1025,754,17.48268985748291,True,complete,5ef1527e4fb5a3629567c14c9f6d66992fd797fba7fd77bc4d9f51e648773662,ec96b1631a36692ee1e7ebc2ab37840606710b827261b3077559c11476807f30
176,B_to_A,B,A,both_wrong,a,d,d,d,False,False,False,False,True,972733306,1027,1035,23.223693132400513,True,complete,3addd46fae310dfae99ee3ece86e5242fc296200d0c6046f21558110a1340f7b,c12962e1c6cd6a6bfcc2b45912c913a4c22cb0dec352bc7906df2f048f3b9492
176,B_to_C,B,C,both_wrong,a,d,d,d,False,False,False,False,True,988031864,1025,683,14.915724039077759,True,complete,5ef1527e4fb5a3629567c14c9f6d66992fd797fba7fd77bc4d9f51e648773662,ec96b1631a36692ee1e7ebc2ab37840606710b827261b3077559c11476807f30
176,C_to_A,C,A,both_wrong,a,d,d,d,False,False,False,False,True,44590549,1027,656,14.736552953720093,True,complete,3addd46fae310dfae99ee3ece86e5242fc296200d0c6046f21558110a1340f7b,c12962e1c6cd6a6bfcc2b45912c913a4c22cb0dec352bc7906df2f048f3b9492
176,C_to_B,C,B,both_wrong,a,d,d,d,False,False,False,False,True,459125889,662,402,8.728776693344116,True,complete,5499956cca038b686370b3205832ccb61e1acb2da6d9abe6fb56e1673a3826b3,de65b1f4ca39600867f00986f4f1aca9e495962ebd4e7f23edca6315ada0541f
177,A_to_B,A,B,destruction_risk,b,a,b,b,False,True,True,False,False,280134220,980,2033,45.41516947746277,True,complete,374b294f2cf4513cd48f4065ac6f0380d46f79ea4bee86016d51ed0fca202b66,cb2efd74193ce37241dcef6fd76d5e89503aa3950cdfe596bcd7e5a3585de632
177,A_to_C,A,C,destruction_risk,b,a,b,a,False,True,False,True,True,102521679,982,1098,24.03373622894287,True,complete,b3d686c42019f623c46888a0bc58356095ad2df2de161052b1ea725ff9743f33,c53a791c0c084da24d53faf21ae7504b8ec1d145e8d1589770ab33be4bf49b4e
177,B_to_A,B,A,correction_opportunity,b,b,a,b,True,False,True,True,True,540229221,1044,1730,38.35108184814453,True,complete,bd04f61b43b0515b7149cfe783a5a8b8c346b61ce166119c35a4964f4d0532d8,a7685b69362bfe2e9275144624f5d0442fdadef1d8c125a81af2852ede4945c5
177,B_to_C,B,C,both_correct,b,b,b,b,True,True,True,False,True,540308246,982,908,19.91944646835327,True,complete,b3d686c42019f623c46888a0bc58356095ad2df2de161052b1ea725ff9743f33,c53a791c0c084da24d53faf21ae7504b8ec1d145e8d1589770ab33be4bf49b4e
177,C_to_A,C,A,correction_opportunity,b,b,a,b,True,False,True,True,True,1670805014,1044,1098,25.90195941925049,True,complete,bd04f61b43b0515b7149cfe783a5a8b8c346b61ce166119c35a4964f4d0532d8,a7685b69362bfe2e9275144624f5d0442fdadef1d8c125a81af2852ede4945c5
177,C_to_B,C,B,both_correct,b,b,b,b,True,True,True,False,True,1491270408,980,285,6.063492059707642,True,complete,374b294f2cf4513cd48f4065ac6f0380d46f79ea4bee86016d51ed0fca202b66,cb2efd74193ce37241dcef6fd76d5e89503aa3950cdfe596bcd7e5a3585de632
179,A_to_B,A,B,both_correct,c,c,c,c,True,True,True,False,True,584875953,1058,431,9.305419445037842,True,complete,001709c08ed18f2cda637965c8d3a024ade8933f1b1988e0e4b2d159d5ced3ac,8101bd5bf41ca142733b407a859053ba4547f322bdd9b4e402c10099f06a5637
179,A_to_C,A,C,correction_opportunity,c,c,d,c,True,False,True,True,True,398122816,1125,1321,29.744373083114624,True,complete,9cde5d0f5158dc5ac0ba4c59742dcb96d06140d290cc52a46e68620f388da9e0,36e4dfe3cb201738b844cdbdf3aab993ebc5aba5204462ed32a9bc24f461c7c2
179,B_to_A,B,A,both_correct,c,c,c,c,True,True,True,False,True,684970386,1039,497,10.833492755889893,True,complete,1b6792e43589dcf67f975b83f3cbc3ff8ea19dcf7f7ee7978a2862b361abc8da,7e1ac715f851b0226964b335731be5f9b00af3067985a7928e81ba4c51dd5f06
179,B_to_C,B,C,correction_opportunity,c,c,d,c,True,False,True,True,True,101585061,1125,1401,30.491783380508423,True,complete,9cde5d0f5158dc5ac0ba4c59742dcb96d06140d290cc52a46e68620f388da9e0,36e4dfe3cb201738b844cdbdf3aab993ebc5aba5204462ed32a9bc24f461c7c2
179,C_to_A,C,A,destruction_risk,c,d,c,c,False,True,True,False,False,1996578950,1039,560,12.139096975326538,True,complete,1b6792e43589dcf67f975b83f3cbc3ff8ea19dcf7f7ee7978a2862b361abc8da,7e1ac715f851b0226964b335731be5f9b00af3067985a7928e81ba4c51dd5f06
179,C_to_B,C,B,destruction_risk,c,d,c,c,False,True,True,False,False,1952853375,1058,510,11.101308584213257,True,complete,001709c08ed18f2cda637965c8d3a024ade8933f1b1988e0e4b2d159d5ced3ac,8101bd5bf41ca142733b407a859053ba4547f322bdd9b4e402c10099f06a5637
181,A_to_B,A,B,correction_opportunity,a,a,c,c,True,False,False,False,False,26458355,1095,1261,29.562726259231567,True,complete,17ceb57d5606358eb4c7dbe2e992bd5efc7f131aae559115fce6ac4a056a556b,006bf69baaf9646a93cb39159304411521ef993ded62e673c0d9a778062deb32
181,A_to_C,A,C,both_correct,a,a,a,a,True,True,True,False,True,1324298187,967,1159,25.263289213180542,True,complete,7d2df8c620bcdf102ed076e87aa63941d32262a0f7b65077aead597f268ebcc3,56a9ba8f84220e38e7ba15382b59d3116ae9243fea83f939257479eb9169d93a
181,B_to_A,B,A,destruction_risk,a,c,a,a,False,True,True,False,False,1998874361,1080,2345,53.873918533325195,True,complete,40bde90a90decdc3942d169506ed1529d1598efc090884c09657352c14cfb7db,8ea94b48d6509aa408d8160681a591c6fa09d9d7c677884c4def3afb50a8059f
181,B_to_C,B,C,destruction_risk,a,c,a,a,False,True,True,False,False,1701288211,967,1763,39.18227815628052,True,complete,7d2df8c620bcdf102ed076e87aa63941d32262a0f7b65077aead597f268ebcc3,56a9ba8f84220e38e7ba15382b59d3116ae9243fea83f939257479eb9169d93a
181,C_to_A,C,A,both_correct,a,a,a,a,True,True,True,False,True,1636907218,1080,508,11.348469972610474,True,complete,40bde90a90decdc3942d169506ed1529d1598efc090884c09657352c14cfb7db,8ea94b48d6509aa408d8160681a591c6fa09d9d7c677884c4def3afb50a8059f
181,C_to_B,C,B,correction_opportunity,a,a,c,c,True,False,False,False,False,713748876,1095,2578,58.16390347480774,True,complete,17ceb57d5606358eb4c7dbe2e992bd5efc7f131aae559115fce6ac4a056a556b,006bf69baaf9646a93cb39159304411521ef993ded62e673c0d9a778062deb32
186,A_to_B,A,B,both_wrong,c,a,a,a,False,False,False,False,True,1933218408,798,453,9.75442099571228,True,complete,d42a9893c50c18d8252fc45d864368baf68e655700d59d3860435914f166da38,2be385d9cd48ebba8d75aebbdf0d22d4c8808608159372a3ed38b9ca0e577993
186,A_to_C,A,C,both_wrong,c,a,a,a,False,False,False,False,True,89605710,662,635,13.51914930343628,True,complete,9630e8b973e01358d4b2608a40192419c82e551b640be21fe06bdaff95aee8e9,6f3f4ef895c32b273fcb1695b112e9c955bb1991299833a28e66b19b0053848a
186,B_to_A,B,A,both_wrong,c,a,a,a,False,False,False,False,True,135944283,659,837,17.991164445877075,True,complete,0a5d936e673677e0decefc16922ac157c3154439a0158d995fb6fe9c77b59768,6b0bc71f43aa01f32e286e4f42ce4e4534a752b8c1307e7e6bd9f35e7ee3dff6
186,B_to_C,B,C,both_wrong,c,a,a,a,False,False,False,False,True,1444199784,662,516,11.024921178817749,True,complete,9630e8b973e01358d4b2608a40192419c82e551b640be21fe06bdaff95aee8e9,6f3f4ef895c32b273fcb1695b112e9c955bb1991299833a28e66b19b0053848a
186,C_to_A,C,A,both_wrong,c,a,a,a,False,False,False,False,True,1823076398,659,461,9.778841257095337,True,complete,0a5d936e673677e0decefc16922ac157c3154439a0158d995fb6fe9c77b59768,6b0bc71f43aa01f32e286e4f42ce4e4534a752b8c1307e7e6bd9f35e7ee3dff6
186,C_to_B,C,B,both_wrong,c,a,a,a,False,False,False,False,True,1705687373,798,677,14.635934829711914,True,complete,d42a9893c50c18d8252fc45d864368baf68e655700d59d3860435914f166da38,2be385d9cd48ebba8d75aebbdf0d22d4c8808608159372a3ed38b9ca0e577993
196,A_to_B,A,B,both_wrong,a,d,d,d,False,False,False,False,True,809986312,1256,1379,32.179598331451416,True,complete,f237005eca5aaaba0595e6d43a1d88c22275b5345720edb1828cb9342d6634d9,4fd17731c1aeb6dbd6e4f65fba9979fdf61b1a2dfa868a8c4e3600df8f1149e3
196,A_to_C,A,C,both_wrong,a,d,d,b,False,False,False,True,False,1414420229,1233,1775,39.078837871551514,True,complete,a4949716ce033f129717916fd166eb12f16fc4bf8488d2f59a952ee339ef1226,3db73e7d46aef56b30570b42093902aefcda8e43a53105ed51cbd9bc59899e76
196,B_to_A,B,A,both_wrong,a,d,d,d,False,False,False,False,True,857110807,839,2662,60.53579258918762,True,complete,0735c4d16b4b0f4eed1da839c1c922a2153b3d1ec46445ee940d0a9bc7eb0dae,8b7b4194ee8b263d4471cc3d22ee918e7917520a17952866051f86a901156223
196,B_to_C,B,C,both_wrong,a,d,d,b,False,False,False,True,False,1402067457,1233,2904,67.78730797767639,True,complete,a4949716ce033f129717916fd166eb12f16fc4bf8488d2f59a952ee339ef1226,3db73e7d46aef56b30570b42093902aefcda8e43a53105ed51cbd9bc59899e76
196,C_to_A,C,A,both_wrong,a,d,d,d,False,False,False,False,True,291404590,839,2784,64.3501877784729,True,complete,0735c4d16b4b0f4eed1da839c1c922a2153b3d1ec46445ee940d0a9bc7eb0dae,8b7b4194ee8b263d4471cc3d22ee918e7917520a17952866051f86a901156223
196,C_to_B,C,B,both_wrong,a,d,d,d,False,False,False,False,True,721336270,1256,1470,33.67005228996277,True,complete,f237005eca5aaaba0595e6d43a1d88c22275b5345720edb1828cb9342d6634d9,4fd17731c1aeb6dbd6e4f65fba9979fdf61b1a2dfa868a8c4e3600df8f1149e3
197,A_to_B,A,B,both_wrong,a,b,b,b,False,False,False,False,True,1181414309,837,714,15.497976541519165,True,complete,631903999b639fae3716d952c7a8c5289c74590065f7f8da9608235379468631,d16a355d683dc36269439fd13fa5a83b150df3475b7b8d0a00d59a29c855c7fc
197,A_to_C,A,C,both_wrong,a,b,b,b,False,False,False,False,True,1544611270,1060,517,11.529231786727905,True,complete,f597151f6797f45a3644d697dc98c3fedb9113587f71789ce38bd7954088b1c4,1f62c5a80b4a17f15315b8d64199e4c86b1c847869ddcf3840319505e1f356f6
197,B_to_A,B,A,both_wrong,a,b,b,b,False,False,False,False,True,737970543,937,828,18.263877630233765,True,complete,a2da527249e65b5ae6e7e27f5f3a0291eb6cae98921ca802c05ae45ca0669a94,e131c2392917b68f156b27d8f9e3dbdf5313a2062fa2b3193d525bd9c3b16c2e
197,B_to_C,B,C,both_wrong,a,b,b,b,False,False,False,False,True,712354106,1060,1036,22.765286922454834,True,complete,f597151f6797f45a3644d697dc98c3fedb9113587f71789ce38bd7954088b1c4,1f62c5a80b4a17f15315b8d64199e4c86b1c847869ddcf3840319505e1f356f6
197,C_to_A,C,A,both_wrong,a,b,b,b,False,False,False,False,True,1419415740,937,805,17.176230669021606,True,complete,a2da527249e65b5ae6e7e27f5f3a0291eb6cae98921ca802c05ae45ca0669a94,e131c2392917b68f156b27d8f9e3dbdf5313a2062fa2b3193d525bd9c3b16c2e
197,C_to_B,C,B,both_wrong,a,b,b,b,False,False,False,False,True,1883006133,837,433,9.55494737625122,True,complete,631903999b639fae3716d952c7a8c5289c74590065f7f8da9608235379468631,d16a355d683dc36269439fd13fa5a83b150df3475b7b8d0a00d59a29c855c7fc
200,A_to_B,A,B,both_wrong,b,a,a,a,False,False,False,False,True,904494913,1083,621,13.521461248397827,True,complete,8249828b8be7e4649c875cc3011d493173c98b864f6ddfd698258ac5fa7ea152,e18106cb66c5a62a08060cfdd412b4607d4aadb19ed3bd62a8969e217d4e9b73
200,A_to_C,A,C,both_wrong,b,a,a,a,False,False,False,False,True,570168012,1195,714,16.86913251876831,True,complete,2ccd86974e2eafddc7090c955f73360056504de81cbe7168777202a1149304dc,29eee49878f3916eb5d9a54be40a729deca91627ebf2f4b06e6dc6bc0d6a3c7b
200,B_to_A,B,A,both_wrong,b,a,a,a,False,False,False,False,True,320179456,1232,445,9.78180718421936,True,complete,1924973efb828b355e7634c047b00f7332bd4478542278de4925170afb1d3d9b,5608f6a098b0b093bfbd6c98e76d457fbb64d323b4e212bebe4856b3c633db18
